"lme","Year","RCP","MMA.MeanCat","MMA.TrimMeanCat","MMA.MedCat","Count"
2,2001,"R26",8.52847295947654,8.52847295947654,5.73787622545251,25.6666666666667
2,2001,"R85",8.26514159726669,8.26514159726669,5.58028695722466,25.6666666666667
2,2002,"R26",9.42094044989716,9.42094044989716,6.22903380459568,25.6666666666667
2,2002,"R85",8.98276037424703,8.98276037424703,6.1463932148991,25.6666666666667
2,2003,"R26",9.50248696040966,9.50248696040966,6.35812411655582,25.6666666666667
2,2003,"R85",9.6982408487504,9.6982408487504,6.62367699051457,25.6666666666667
2,2004,"R26",10.2336439168372,10.2336439168372,6.89237667601147,25.6666666666667
2,2004,"R85",9.81640994273498,9.81640994273498,7.16131749461854,25.6666666666667
2,2005,"R26",10.4952123749701,10.4952123749701,7.05565157538835,25.6666666666667
2,2005,"R85",9.23604764988001,9.23604764988001,7.28431375345883,25.6666666666667
2,2006,"R26",10.7999636719286,10.7999636719286,8.11061560367605,25.6666666666667
2,2006,"R85",9.24612818666871,9.24612818666871,7.64010733060368,25.6666666666667
2,2007,"R26",10.6753304300548,10.6753304300548,9.41895907527736,25.6666666666667
2,2007,"R85",9.30030451827223,9.30030451827223,7.88733761892975,25.6666666666667
2,2008,"R26",10.5729540367001,10.5729540367001,9.87481056222226,25.6666666666667
2,2008,"R85",9.35074354765844,9.35074354765844,8.07831303494538,25.6666666666667
2,2009,"R26",10.3809721656769,10.3809721656769,9.60882375983668,25.6666666666667
2,2009,"R85",9.69822200005055,9.69822200005055,8.24295873695046,25.6666666666667
2,2010,"R26",10.7286085290991,10.7286085290991,9.70866676243547,25.6666666666667
2,2010,"R85",10.1915146168347,10.1915146168347,8.90818308451056,25.6666666666667
2,2011,"R26",11.0815655077792,11.0815655077792,9.58284993112177,25.6666666666667
2,2011,"R85",11.2084292682499,11.2084292682499,9.4740186814983,25.6666666666667
2,2012,"R26",11.1304162390947,11.1304162390947,9.14757695469042,25.6666666666667
2,2012,"R85",12.2371907511947,12.2371907511947,11.2593193219577,25.6666666666667
2,2013,"R26",12.1743409442259,12.1743409442259,9.3962464612222,25.6666666666667
2,2013,"R85",13.2235534242277,13.2235534242277,11.1935319565953,25.6666666666667
2,2014,"R26",13.6023093286619,13.6023093286619,9.46390851021962,25.6666666666667
2,2014,"R85",14.3475459617459,14.3475459617459,11.2387919582367,25.6666666666667
2,2015,"R26",14.234823304776,14.234823304776,9.57015013704071,25.6666666666667
2,2015,"R85",15.7872338641598,15.7872338641598,11.4925730604663,25.6666666666667
2,2016,"R26",14.8374455923521,14.8374455923521,9.6399844472177,25.6666666666667
2,2016,"R85",17.0420305725363,17.0420305725363,11.5134419491996,25.6666666666667
2,2017,"R26",16.108049109468,16.108049109468,10.119990274795,25.6666666666667
2,2017,"R85",18.4033663930828,18.4033663930828,11.7636748281171,25.6666666666667
2,2018,"R26",17.0352430608965,17.0352430608965,10.2132953023986,25.6666666666667
2,2018,"R85",20.3194713600088,20.3194713600088,12.4867037111687,25.6666666666667
2,2019,"R26",17.73859344144,17.73859344144,10.743418191751,25.6666666666667
2,2019,"R85",22.0531265230341,22.0531265230341,12.6329167024662,25.6666666666667
2,2020,"R26",18.4425752136446,18.4425752136446,11.3704143503017,25.6666666666667
2,2020,"R85",23.3950088975282,23.3950088975282,12.2511698374686,25.6666666666667
2,2021,"R26",19.3779537722094,19.3779537722094,11.5864857847194,25.6666666666667
2,2021,"R85",24.5026880334342,24.5026880334342,12.2437962847281,25.6666666666667
2,2022,"R26",20.1022065165309,20.1022065165309,12.0140080626974,25.6666666666667
2,2022,"R85",24.8745499856705,24.8745499856705,12.4380624161388,25.6666666666667
2,2023,"R26",19.9220240057979,19.9220240057979,12.6728192363496,25.6666666666667
2,2023,"R85",24.609594241301,24.609594241301,13.4088288753454,25.6666666666667
2,2024,"R26",19.0007809364106,19.0007809364106,12.6601159505903,25.6666666666667
2,2024,"R85",25.3364654899009,25.3364654899009,12.9825071286768,25.6666666666667
2,2025,"R26",18.4177106704164,18.4177106704164,12.4786019378289,25.6666666666667
2,2025,"R85",27.0157131145164,27.0157131145164,12.9777693089556,25.6666666666667
2,2026,"R26",19.4412267464395,19.4412267464395,13.2405003584006,25.6666666666667
2,2026,"R85",29.1527528321395,29.1527528321395,12.4410440333777,25.6666666666667
2,2027,"R26",20.4269340672292,20.4269340672292,12.0676708716627,25.6666666666667
2,2027,"R85",30.8874893294976,30.8874893294976,12.3022071806044,25.6666666666667
2,2028,"R26",22.4113134238535,22.4113134238535,12.5387914684004,25.6666666666667
2,2028,"R85",32.1212419722491,32.1212419722491,11.68583981568,25.6666666666667
2,2029,"R26",25.4310663288739,25.4310663288739,12.7401384602989,25.6666666666667
2,2029,"R85",33.5309712221958,33.5309712221958,11.3725021478347,25.6666666666667
2,2030,"R26",27.8497472831555,27.8497472831555,12.9093459873819,25.6666666666667
2,2030,"R85",35.4096759135387,35.4096759135387,11.4476069352662,25.6666666666667
2,2031,"R26",30.4184653634039,30.4184653634039,13.4164047437374,25.6666666666667
2,2031,"R85",37.8186259495496,37.8186259495496,11.9744503096219,25.6666666666667
2,2032,"R26",32.4705759725459,32.4705759725459,13.8064410137928,25.6666666666667
2,2032,"R85",40.433875141111,40.433875141111,11.8640384055688,25.6666666666667
2,2033,"R26",35.0699384266819,35.0699384266819,13.583343407645,25.6666666666667
2,2033,"R85",44.8204165999928,44.8204165999928,12.4112802692837,25.6666666666667
2,2034,"R26",38.0301087624797,38.0301087624797,13.5176412170969,25.6666666666667
2,2034,"R85",47.4737982303358,47.4737982303358,12.9401255091152,25.6666666666667
2,2035,"R26",40.6184036348474,40.6184036348474,13.2109253044022,25.6666666666667
2,2035,"R85",48.4264070015946,48.4264070015946,12.5926392972315,25.6666666666667
2,2036,"R26",41.5766491683224,41.5766491683224,12.7931808594359,25.6666666666667
2,2036,"R85",50.2449570527336,50.2449570527336,13.6965368134002,25.6666666666667
2,2037,"R26",42.8410480766697,42.8410480766697,12.5072396002027,25.6666666666667
2,2037,"R85",52.4210751846077,52.4210751846077,14.2017268589129,25.6666666666667
2,2038,"R26",44.7141305741509,44.7141305741509,12.0529444059383,25.6666666666667
2,2038,"R85",54.4354784103911,54.4354784103911,14.2878647978164,25.6666666666667
2,2039,"R26",46.8016844837277,46.8016844837277,11.7532137339417,25.6666666666667
2,2039,"R85",57.1400522920345,57.1400522920345,14.3106961139132,25.6666666666667
2,2040,"R26",49.5163653962339,49.5163653962339,11.6720644207685,25.6666666666667
2,2040,"R85",59.1723423243139,59.1723423243139,13.6776722751503,25.6666666666667
2,2041,"R26",52.1481985272528,52.1481985272528,11.2780902318411,25.6666666666667
2,2041,"R85",61.0758579572219,61.0758579572219,12.393669390118,25.6666666666667
2,2042,"R26",54.6527863262227,54.6527863262227,10.9225078752562,25.6666666666667
2,2042,"R85",63.8763453745368,63.8763453745368,11.3452784367393,25.6666666666667
2,2043,"R26",57.5230832939929,57.5230832939929,10.5198961574382,25.6666666666667
2,2043,"R85",67.4950588987651,67.4950588987651,10.3869377088688,25.6666666666667
2,2044,"R26",60.4156130514524,60.4156130514524,11.2498497010281,25.6666666666667
2,2044,"R85",71.393839698952,71.393839698952,8.96577543797838,25.6666666666667
2,2045,"R26",62.6753046478451,62.6753046478451,12.8757085848303,25.6666666666667
2,2045,"R85",75.896051933199,75.896051933199,10.515084808355,25.6666666666667
2,2046,"R26",65.9024999933405,65.9024999933405,14.0280588864888,25.6666666666667
2,2046,"R85",80.6294685802776,80.6294685802776,10.4344297313323,25.6666666666667
2,2047,"R26",67.9591063300748,67.9591063300748,14.516337873719,25.6666666666667
2,2047,"R85",86.1279853644332,86.1279853644332,10.0805313884824,25.6666666666667
2,2048,"R26",67.8684809575925,67.8684809575925,15.0077493056881,25.6666666666667
2,2048,"R85",92.3060298009636,92.3060298009636,9.59848921583043,25.6666666666667
2,2049,"R26",65.8357088133498,65.8357088133498,16.0850199854885,25.6666666666667
2,2049,"R85",98.2418378334688,98.2418378334688,9.19854419940301,25.6666666666667
2,2050,"R26",64.4123650636495,64.4123650636495,16.6829595825281,25.6666666666667
2,2050,"R85",103.484861283578,103.484861283578,9.78784240200915,25.6666666666667
2,2051,"R26",63.463288979776,63.463288979776,16.3975253253289,25.6666666666667
2,2051,"R85",108.351384172363,108.351384172363,10.8903617477861,25.6666666666667
2,2052,"R26",64.3581025107405,64.3581025107405,16.8046095153108,25.6666666666667
2,2052,"R85",113.278742533027,113.278742533027,12.0135171607404,25.6666666666667
2,2053,"R26",61.9382366456761,61.9382366456761,14.9812981464345,25.6666666666667
2,2053,"R85",117.389751891056,117.389751891056,13.1448848891015,25.6666666666667
2,2054,"R26",57.5015282037341,57.5015282037341,13.7792596370224,25.6666666666667
2,2054,"R85",120.785613910656,120.785613910656,13.8090407137319,25.6666666666667
2,2055,"R26",54.929813858201,54.929813858201,13.4433158777937,25.6666666666667
2,2055,"R85",126.503980029949,126.503980029949,14.2501140752885,25.6666666666667
2,2056,"R26",52.2865221152243,52.2865221152243,12.3089840817507,25.6666666666667
2,2056,"R85",131.544871584677,131.544871584677,14.9829198178825,25.6666666666667
2,2057,"R26",50.6120983598629,50.6120983598629,11.6685430926138,25.6666666666667
2,2057,"R85",136.529229370591,136.529229370591,15.3662949806633,25.6666666666667
2,2058,"R26",50.1272527570729,50.1272527570729,12.0702251191145,25.6666666666667
2,2058,"R85",139.108447718746,139.108447718746,16.0038486101583,25.6666666666667
2,2059,"R26",48.5051321739293,48.5051321739293,12.1367652910374,25.6666666666667
2,2059,"R85",138.713919915114,138.713919915114,16.1947006863851,25.6666666666667
2,2060,"R26",47.2343095131729,47.2343095131729,12.1501507968162,25.6666666666667
2,2060,"R85",140.210777547405,140.210777547405,15.5606544772289,25.6666666666667
2,2061,"R26",45.1906894950812,45.1906894950812,11.3797988966786,25.6666666666667
2,2061,"R85",143.790177074456,143.790177074456,14.8159276756329,25.6666666666667
2,2062,"R26",41.5120429954372,41.5120429954372,11.0956033004697,25.6666666666667
2,2062,"R85",147.265763972267,147.265763972267,13.9211359330814,25.6666666666667
2,2063,"R26",40.815724818497,40.815724818497,11.7530346668586,25.6666666666667
2,2063,"R85",151.580717249537,151.580717249537,13.2652758610006,25.6666666666667
2,2064,"R26",42.1286886431422,42.1286886431422,12.0109982365072,25.6666666666667
2,2064,"R85",156.912630397303,156.912630397303,12.4108128729254,25.6666666666667
2,2065,"R26",43.6284460836201,43.6284460836201,12.6353482313752,25.6666666666667
2,2065,"R85",160.621198423074,160.621198423074,11.5858513328004,25.6666666666667
2,2066,"R26",46.0651143206628,46.0651143206628,13.3138461731676,25.6666666666667
2,2066,"R85",163.135282167999,163.135282167999,10.5260502065393,25.6666666666667
2,2067,"R26",46.9991191302739,46.9991191302739,13.2432982936827,25.6666666666667
2,2067,"R85",165.440361992991,165.440361992991,9.18571373108029,25.6666666666667
2,2068,"R26",48.7837991033524,48.7837991033524,13.3007745261049,25.6666666666667
2,2068,"R85",170.313391764259,170.313391764259,7.98746415928244,25.6666666666667
2,2069,"R26",52.6150696987525,52.6150696987525,13.2237535289072,25.6666666666667
2,2069,"R85",179.458752034618,179.458752034618,6.90618664201576,25.6666666666667
2,2070,"R26",56.0710603185619,56.0710603185619,13.502064204767,25.6666666666667
2,2070,"R85",185.875818165773,185.875818165773,6.82475564589406,25.6666666666667
2,2071,"R26",59.7915652501862,59.7915652501862,13.8445956764641,25.6666666666667
2,2071,"R85",192.730863510411,192.730863510411,7.38242750997717,25.6666666666667
2,2072,"R26",62.3473971966419,62.3473971966419,14.6083052627616,25.6666666666667
2,2072,"R85",199.246340420353,199.246340420353,8.70314509659784,25.6666666666667
2,2073,"R26",64.6683108623364,64.6683108623364,15.2069944636269,25.6666666666667
2,2073,"R85",204.121360508959,204.121360508959,9.91991298750147,25.6666666666667
2,2074,"R26",66.3572444375947,66.3572444375947,15.8341125056268,25.6666666666667
2,2074,"R85",208.757688573654,208.757688573654,11.499907293641,25.6666666666667
2,2075,"R26",67.6682154942393,67.6682154942393,16.4949653700634,25.6666666666667
2,2075,"R85",212.924683767599,212.924683767599,12.9159337600499,25.6666666666667
2,2076,"R26",67.9667236935208,67.9667236935208,16.8415185895532,25.6666666666667
2,2076,"R85",218.314726447495,218.314726447495,13.8482872717,25.6666666666667
2,2077,"R26",69.7889723056426,69.7889723056426,17.1423059343755,25.6666666666667
2,2077,"R85",219.610286639364,219.610286639364,15.0484008359953,25.6666666666667
2,2078,"R26",71.238933930281,71.238933930281,18.0426439869287,25.6666666666667
2,2078,"R85",220.237501818635,220.237501818635,16.1234433010271,25.6666666666667
2,2079,"R26",71.8367602957965,71.8367602957965,18.6963999085772,25.6666666666667
2,2079,"R85",217.469221025589,217.469221025589,16.8843823454384,25.6666666666667
2,2080,"R26",71.642247230921,71.642247230921,17.6939047159315,25.6666666666667
2,2080,"R85",215.898492520383,215.898492520383,17.6007560388403,25.6666666666667
2,2081,"R26",70.6327570565713,70.6327570565713,17.8046231159464,25.6666666666667
2,2081,"R85",211.304769364603,211.304769364603,18.0856786393197,25.6666666666667
2,2082,"R26",71.7107063948829,71.7107063948829,18.2268606655116,25.6666666666667
2,2082,"R85",208.679734453346,208.679734453346,18.0999093483523,25.6666666666667
2,2083,"R26",74.4999802123397,74.4999802123397,18.561674024695,25.6666666666667
2,2083,"R85",210.762173203611,210.762173203611,17.4018177207517,25.6666666666667
2,2084,"R26",77.1843068041287,77.1843068041287,18.651457675854,25.6666666666667
2,2084,"R85",211.623432477578,211.623432477578,17.117118740334,25.6666666666667
2,2085,"R26",80.0990735484265,80.0990735484265,18.8647604702431,25.6666666666667
2,2085,"R85",214.057565692753,214.057565692753,17.1812377783707,25.6666666666667
2,2086,"R26",82.5175498642347,82.5175498642347,19.5613400787983,25.6666666666667
2,2086,"R85",218.626622170578,218.626622170578,18.1296499829341,25.6666666666667
2,2087,"R26",83.1790020221606,83.1790020221606,20.4460396421638,25.6666666666667
2,2087,"R85",227.220276221578,227.220276221578,19.1917292674563,25.6666666666667
2,2088,"R26",83.0697161555442,83.0697161555442,20.2626946747628,25.6666666666667
2,2088,"R85",234.248299248242,234.248299248242,19.3515074971001,25.6666666666667
2,2089,"R26",82.3516988056446,82.3516988056446,19.4066005031782,25.6666666666667
2,2089,"R85",243.925119096685,243.925119096685,20.0886030341414,25.6666666666667
2,2090,"R26",80.6424811405806,80.6424811405806,18.1621198984428,25.6666666666667
2,2090,"R85",254.524905175846,254.524905175846,20.8137694391452,25.6666666666667
2,2091,"R26",80.2646199439961,80.2646199439961,17.4250628061697,25.6666666666667
2,2091,"R85",265.487463236957,265.487463236957,21.5975630106473,25.6666666666667
2,2092,"R26",78.9306235536509,78.9306235536509,16.5093802805792,25.6666666666667
2,2092,"R85",274.880068067655,274.880068067655,22.150998826904,25.6666666666667
2,2093,"R26",76.4878604378753,76.4878604378753,16.1011968357015,25.6666666666667
2,2093,"R85",279.907795145725,279.907795145725,22.4628914559893,25.6666666666667
2,2094,"R26",75.8042080270611,75.8042080270611,15.8463186514471,25.6666666666667
2,2094,"R85",288.800864034836,288.800864034836,23.4571511692741,25.6666666666667
2,2095,"R26",74.0939344062663,74.0939344062663,15.1966769101678,25.6666666666667
2,2095,"R85",294.124631173286,294.124631173286,23.9164841689837,25.6666666666667
2,2096,"R26",72.1973258079665,72.1973258079665,14.2703094528796,25.6666666666667
2,2096,"R85",295.551076862915,295.551076862915,23.822371625095,25.6666666666667
2,2097,"R26",71.2162370351263,71.2162370351263,14.0403413773846,25.6666666666667
2,2097,"R85",296.498810778441,296.498810778441,23.0085764746489,25.6666666666667
2,2098,"R26",70.3187225130415,70.3187225130415,14.1900764890215,25.6666666666667
2,2098,"R85",299.48384609097,299.48384609097,22.663245482044,25.6666666666667
2,2099,"R26",70.1053729438428,70.1053729438428,15.1731752127827,25.6666666666667
2,2099,"R85",302.027654333362,302.027654333362,23.0737471680218,25.6666666666667
2,2100,"R26",71.7232069222733,71.7232069222733,15.598622484203,25.6666666666667
2,2100,"R85",304.376405895846,304.376405895846,24.3215013997139,25.6666666666667
3,1951,"R26",-12.841275295256,-12.841275295256,-9.72743980122488,31.6666666666667
3,1951,"R85",-12.841275295256,-12.841275295256,-9.72743980122488,31.6666666666667
3,1952,"R26",-8.63826236415071,-8.63826236415071,-7.10656393034804,31.6666666666667
3,1952,"R85",-8.63826236415071,-8.63826236415071,-7.10656393034804,31.6666666666667
3,1953,"R26",-5.04325595102829,-5.04325595102829,-3.86468514792864,31.6666666666667
3,1953,"R85",-5.04325595102829,-5.04325595102829,-3.86468514792864,31.6666666666667
3,1954,"R26",-2.18958323970462,-2.18958323970462,-1.84278769881491,31.6666666666667
3,1954,"R85",-2.18958323970462,-2.18958323970462,-1.84278769881491,31.6666666666667
3,1955,"R26",0,0,0,31.6666666666667
3,1955,"R85",0,0,0,31.6666666666667
3,1956,"R26",5.75235633165523,5.75235633165523,4.83300066405581,31.6666666666667
3,1956,"R85",5.75235633165523,5.75235633165523,4.83300066405581,31.6666666666667
3,1957,"R26",10.6663306676856,10.6663306676856,9.366680549672,31.6666666666667
3,1957,"R85",10.6663306676856,10.6663306676856,9.366680549672,31.6666666666667
3,1958,"R26",14.3331555860298,14.3331555860298,13.2691464899961,31.6666666666667
3,1958,"R85",14.3331555860298,14.3331555860298,13.2691464899961,31.6666666666667
3,1959,"R26",16.8855361146615,16.8855361146615,15.9313047394051,31.6666666666667
3,1959,"R85",16.8855361146615,16.8855361146615,15.9313047394051,31.6666666666667
3,1960,"R26",18.772493469172,18.772493469172,18.6342469148996,31.6666666666667
3,1960,"R85",18.772493469172,18.772493469172,18.6342469148996,31.6666666666667
3,1961,"R26",20.2342949930077,20.2342949930077,20.6381849558414,31.6666666666667
3,1961,"R85",20.2342949930077,20.2342949930077,20.6381849558414,31.6666666666667
3,1962,"R26",20.9018509833024,20.9018509833024,22.8148668792512,31.6666666666667
3,1962,"R85",20.9018509833024,20.9018509833024,22.8148668792512,31.6666666666667
3,1963,"R26",21.3950076692518,21.3950076692518,23.5621169005728,31.6666666666667
3,1963,"R85",21.3950076692518,21.3950076692518,23.5621169005728,31.6666666666667
3,1964,"R26",20.8171262454568,20.8171262454568,23.1986188058747,31.6666666666667
3,1964,"R85",20.8171262454568,20.8171262454568,23.1986188058747,31.6666666666667
3,1965,"R26",20.5030519932217,20.5030519932217,23.9115181480245,31.6666666666667
3,1965,"R85",20.5030519932217,20.5030519932217,23.9115181480245,31.6666666666667
3,1966,"R26",20.4349264765123,20.4349264765123,23.9323018386313,31.6666666666667
3,1966,"R85",20.4349264765123,20.4349264765123,23.9323018386313,31.6666666666667
3,1967,"R26",20.1875938377847,20.1875938377847,24.786492470094,31.6666666666667
3,1967,"R85",20.1875938377847,20.1875938377847,24.786492470094,31.6666666666667
3,1968,"R26",19.4770948195413,19.4770948195413,24.3628871672109,31.6666666666667
3,1968,"R85",19.4770948195413,19.4770948195413,24.3628871672109,31.6666666666667
3,1969,"R26",18.9751837037452,18.9751837037452,23.8607902898968,31.6666666666667
3,1969,"R85",18.9751837037452,18.9751837037452,23.8607902898968,31.6666666666667
3,1970,"R26",18.6949037460134,18.6949037460134,23.452278116269,31.6666666666667
3,1970,"R85",18.6949037460134,18.6949037460134,23.452278116269,31.6666666666667
3,1971,"R26",18.2567857234868,18.2567857234868,22.832410877332,31.6666666666667
3,1971,"R85",18.2567857234868,18.2567857234868,22.832410877332,31.6666666666667
3,1972,"R26",17.9746625552081,17.9746625552081,22.6224265976306,31.6666666666667
3,1972,"R85",17.9746625552081,17.9746625552081,22.6224265976306,31.6666666666667
3,1973,"R26",17.8011838619638,17.8011838619638,22.5592501004634,31.6666666666667
3,1973,"R85",17.8011838619638,17.8011838619638,22.5592501004634,31.6666666666667
3,1974,"R26",18.9681474626511,18.9681474626511,23.8255977236996,31.6666666666667
3,1974,"R85",18.9681474626511,18.9681474626511,23.8255977236996,31.6666666666667
3,1975,"R26",19.9770396039983,19.9770396039983,24.9682945826714,31.6666666666667
3,1975,"R85",19.9770396039983,19.9770396039983,24.9682945826714,31.6666666666667
3,1976,"R26",20.8019977861973,20.8019977861973,25.596288132445,31.6666666666667
3,1976,"R85",20.8019977861973,20.8019977861973,25.596288132445,31.6666666666667
3,1977,"R26",21.1994006963701,21.1994006963701,26.331036256724,31.6666666666667
3,1977,"R85",21.1994006963701,21.1994006963701,26.331036256724,31.6666666666667
3,1978,"R26",22.7421325501616,22.7421325501616,28.77487425004,31.6666666666667
3,1978,"R85",22.7421325501616,22.7421325501616,28.77487425004,31.6666666666667
3,1979,"R26",23.7330457019285,23.7330457019285,30.0190864362201,31.6666666666667
3,1979,"R85",23.7330457019285,23.7330457019285,30.0190864362201,31.6666666666667
3,1980,"R26",24.8918756231726,24.8918756231726,31.5121734132987,31.6666666666667
3,1980,"R85",24.8918756231726,24.8918756231726,31.5121734132987,31.6666666666667
3,1981,"R26",24.7984617978175,24.7984617978175,32.2729586150529,31.6666666666667
3,1981,"R85",24.7984617978175,24.7984617978175,32.2729586150529,31.6666666666667
3,1982,"R26",24.3169039771943,24.3169039771943,32.0282341672012,31.6666666666667
3,1982,"R85",24.3169039771943,24.3169039771943,32.0282341672012,31.6666666666667
3,1983,"R26",23.8989917139895,23.8989917139895,31.7887325049657,31.6666666666667
3,1983,"R85",23.8989917139895,23.8989917139895,31.7887325049657,31.6666666666667
3,1984,"R26",23.1796256442507,23.1796256442507,30.8497376488557,31.6666666666667
3,1984,"R85",23.1796256442507,23.1796256442507,30.8497376488557,31.6666666666667
3,1985,"R26",22.7326940319117,22.7326940319117,30.2927256188303,31.6666666666667
3,1985,"R85",22.7326940319117,22.7326940319117,30.2927256188303,31.6666666666667
3,1986,"R26",21.7761319908551,21.7761319908551,29.0486001430488,31.6666666666667
3,1986,"R85",21.7761319908551,21.7761319908551,29.0486001430488,31.6666666666667
3,1987,"R26",21.6913252201395,21.6913252201395,28.4614392721704,31.6666666666667
3,1987,"R85",21.6913252201395,21.6913252201395,28.4614392721704,31.6666666666667
3,1988,"R26",20.5591881661319,20.5591881661319,27.1372349946656,31.6666666666667
3,1988,"R85",20.5591881661319,20.5591881661319,27.1372349946656,31.6666666666667
3,1989,"R26",20.0823497765941,20.0823497765941,25.9876736296375,31.6666666666667
3,1989,"R85",20.0823497765941,20.0823497765941,25.9876736296375,31.6666666666667
3,1990,"R26",18.7530875004308,18.7530875004308,24.2557345670671,31.6666666666667
3,1990,"R85",18.7530875004308,18.7530875004308,24.2557345670671,31.6666666666667
3,1991,"R26",19.1894381964957,19.1894381964957,24.3896033434964,31.6666666666667
3,1991,"R85",19.1894381964957,19.1894381964957,24.3896033434964,31.6666666666667
3,1992,"R26",19.107564808181,19.107564808181,24.5243191181231,31.6666666666667
3,1992,"R85",19.107564808181,19.107564808181,24.5243191181231,31.6666666666667
3,1993,"R26",18.5880674948503,18.5880674948503,24.4228844539493,31.6666666666667
3,1993,"R85",18.5880674948503,18.5880674948503,24.4228844539493,31.6666666666667
3,1994,"R26",18.8746927608743,18.8746927608743,24.3043920627551,31.6666666666667
3,1994,"R85",18.8746927608743,18.8746927608743,24.3043920627551,31.6666666666667
3,1995,"R26",18.6948448440639,18.6948448440639,24.3500525639085,31.6666666666667
3,1995,"R85",18.6948448440639,18.6948448440639,24.3500525639085,31.6666666666667
3,1996,"R26",18.5973764032731,18.5973764032731,23.8719123998062,31.6666666666667
3,1996,"R85",18.5973764032731,18.5973764032731,23.8719123998062,31.6666666666667
3,1997,"R26",17.9818842201452,17.9818842201452,23.3947199868099,31.6666666666667
3,1997,"R85",17.9818842201452,17.9818842201452,23.3947199868099,31.6666666666667
3,1998,"R26",17.398729545008,17.398729545008,23.0432966408477,31.6666666666667
3,1998,"R85",17.398729545008,17.398729545008,23.0432966408477,31.6666666666667
3,1999,"R26",16.9512978099316,16.9512978099316,22.4808374808943,31.6666666666667
3,1999,"R85",16.9512978099316,16.9512978099316,22.4808374808943,31.6666666666667
3,2000,"R26",17.2249502526365,17.2249502526365,22.3854343231552,31.6666666666667
3,2000,"R85",17.2249502526365,17.2249502526365,22.3854343231552,31.6666666666667
3,2001,"R26",16.9037457104772,16.9037457104772,21.6832038076076,31.6666666666667
3,2001,"R85",16.8397827499414,16.8397827499414,21.862671198864,31.6666666666667
3,2002,"R26",17.1085280809135,17.1085280809135,21.1918907869999,31.6666666666667
3,2002,"R85",17.0815699261912,17.0815699261912,21.4228600619785,31.6666666666667
3,2003,"R26",17.525298109464,17.525298109464,21.0882263450406,31.6666666666667
3,2003,"R85",17.4921231682034,17.4921231682034,21.0869065071062,31.6666666666667
3,2004,"R26",16.8762710807238,16.8762710807238,20.7323538849342,31.6666666666667
3,2004,"R85",17.2683498453584,17.2683498453584,20.6121893229922,31.6666666666667
3,2005,"R26",16.9737635701741,16.9737635701741,19.6931117221156,31.6666666666667
3,2005,"R85",17.6951807435486,17.6951807435486,22.1269202444367,31.6666666666667
3,2006,"R26",16.9123697199124,16.9123697199124,19.6566050291108,31.6666666666667
3,2006,"R85",18.0338036435303,18.0338036435303,21.8359661664594,31.6666666666667
3,2007,"R26",16.7274464968149,16.7274464968149,19.2310963006607,31.6666666666667
3,2007,"R85",18.2876081388611,18.2876081388611,22.6294331285373,31.6666666666667
3,2008,"R26",16.9360663451277,16.9360663451277,19.9446827949907,31.6666666666667
3,2008,"R85",19.0594675026173,19.0594675026173,24.3899511408916,31.6666666666667
3,2009,"R26",17.2430006577414,17.2430006577414,20.6559826380878,31.6666666666667
3,2009,"R85",19.711858649859,19.711858649859,25.5104726880744,31.6666666666667
3,2010,"R26",17.2188124441598,17.2188124441598,20.393688768551,31.6666666666667
3,2010,"R85",19.813850885432,19.813850885432,26.0278106457967,31.6666666666667
3,2011,"R26",16.9317711961026,16.9317711961026,19.7251958599885,31.6666666666667
3,2011,"R85",20.0986232598192,20.0986232598192,25.4444050721108,31.6666666666667
3,2012,"R26",16.7600114129576,16.7600114129576,20.2786324526856,31.6666666666667
3,2012,"R85",19.9235490520501,19.9235490520501,24.8706738333589,31.6666666666667
3,2013,"R26",16.454065935286,16.454065935286,19.8422405694278,31.6666666666667
3,2013,"R85",19.5718603665141,19.5718603665141,24.7838112289405,31.6666666666667
3,2014,"R26",16.3876798237867,16.3876798237867,19.8614812569264,31.6666666666667
3,2014,"R85",19.4448641340706,19.4448641340706,24.3206581654683,31.6666666666667
3,2015,"R26",15.986022417656,15.986022417656,20.1025031182248,31.6666666666667
3,2015,"R85",18.445349440497,18.445349440497,23.0131576882673,31.6666666666667
3,2016,"R26",15.6259466831816,15.6259466831816,20.1150775673689,31.6666666666667
3,2016,"R85",17.8768791551204,17.8768791551204,22.1001892788922,31.6666666666667
3,2017,"R26",15.6106493871369,15.6106493871369,20.1733770096529,31.6666666666667
3,2017,"R85",17.4168074197925,17.4168074197925,22.2229860034563,31.6666666666667
3,2018,"R26",16.2403704518195,16.2403704518195,20.620123268683,31.6666666666667
3,2018,"R85",16.771493164831,16.771493164831,22.3584434408201,31.6666666666667
3,2019,"R26",15.948964955939,15.948964955939,20.3184300426897,31.6666666666667
3,2019,"R85",16.0551917441604,16.0551917441604,21.3997497514106,31.6666666666667
3,2020,"R26",15.7881697318794,15.7881697318794,20.2483601960966,31.6666666666667
3,2020,"R85",15.6826673974464,15.6826673974464,20.6733675396033,31.6666666666667
3,2021,"R26",16.0323170053034,16.0323170053034,20.2617821482356,31.6666666666667
3,2021,"R85",15.2818230711841,15.2818230711841,20.0339606254588,31.6666666666667
3,2022,"R26",16.5808478369314,16.5808478369314,19.6920806704362,31.6666666666667
3,2022,"R85",15.5714791859308,15.5714791859308,19.8533500312263,31.6666666666667
3,2023,"R26",17.4371754288586,17.4371754288586,20.3420154336819,31.6666666666667
