"lme","Year","RCP","MMA.MeanCat","MMA.TrimMeanCat","MMA.MedCat","Count"
23,2024,"R85",-0.630369579681115,-0.630369579681115,-0.769074623609378,16.3333333333333
23,2025,"R26",-4.07729032366117,-4.07729032366117,-0.698847081776691,16.3333333333333
23,2025,"R85",-0.412972994875283,-0.412972994875283,-0.846453440346418,16.3333333333333
23,2026,"R26",-4.2117035280494,-4.2117035280494,-0.701345726468085,16.3333333333333
23,2026,"R85",-0.550782653994209,-0.550782653994209,-0.893634168627296,16.3333333333333
23,2027,"R26",-4.18334643481093,-4.18334643481093,-0.655584997198683,16.3333333333333
23,2027,"R85",-0.722927672662393,-0.722927672662393,-1.07743936063013,16.3333333333333
23,2028,"R26",-4.20058583686422,-4.20058583686422,-0.777202507778859,16.3333333333333
23,2028,"R85",-1.30048337252062,-1.30048337252062,-1.00350741825752,16.3333333333333
23,2029,"R26",-4.32661563246897,-4.32661563246897,-0.801305476635692,16.3333333333333
23,2029,"R85",-1.44913009734494,-1.44913009734494,-1.24900061365686,16.3333333333333
23,2030,"R26",-4.75222036074399,-4.75222036074399,-1.0273547898998,16.3333333333333
23,2030,"R85",-1.55106098060853,-1.55106098060853,-1.2998200460795,16.3333333333333
23,2031,"R26",-4.86124695754773,-4.86124695754773,-1.18479730314371,16.3333333333333
23,2031,"R85",-1.34187358720049,-1.34187358720049,-1.21972477499938,16.3333333333333
23,2032,"R26",-5.08807670753079,-5.08807670753079,-1.00951783647067,16.3333333333333
23,2032,"R85",-1.39299854800397,-1.39299854800397,-1.28488388155264,16.3333333333333
23,2033,"R26",-5.28580104941139,-5.28580104941139,-0.871700891371408,16.3333333333333
23,2033,"R85",-1.47503150989947,-1.47503150989947,-1.28517318992846,16.3333333333333
23,2034,"R26",-5.28247511977525,-5.28247511977525,-0.893264198133439,16.3333333333333
23,2034,"R85",-1.56027569502125,-1.56027569502125,-1.18799096231346,16.3333333333333
23,2035,"R26",-5.4458527789185,-5.4458527789185,-1.05328298043308,16.3333333333333
23,2035,"R85",-1.6821808360794,-1.6821808360794,-1.17706829020667,16.3333333333333
23,2036,"R26",-5.22654950210261,-5.22654950210261,-0.830569256104233,16.3333333333333
23,2036,"R85",-1.76812904540711,-1.76812904540711,-1.2419071027436,16.3333333333333
23,2037,"R26",-5.99927593720986,-5.99927593720986,-0.821538930428524,16.3333333333333
23,2037,"R85",-1.81072240170985,-1.81072240170985,-1.27845868020106,16.3333333333333
23,2038,"R26",-5.49075225747567,-5.49075225747567,-0.612680909077967,16.3333333333333
23,2038,"R85",-1.78051982327243,-1.78051982327243,-1.27971134974653,16.3333333333333
23,2039,"R26",-5.53269314541607,-5.53269314541607,-0.363797426542305,16.3333333333333
23,2039,"R85",-1.53141509733396,-1.53141509733396,-1.23327986706182,16.3333333333333
23,2040,"R26",-5.00275425914517,-5.00275425914517,-0.244200661402236,16.3333333333333
23,2040,"R85",-1.47613107309999,-1.47613107309999,-1.12315214308379,16.3333333333333
23,2041,"R26",-4.98363763622033,-4.98363763622033,-0.206400871310487,16.3333333333333
23,2041,"R85",-1.90809150822897,-1.90809150822897,-1.39231638052602,16.3333333333333
23,2042,"R26",-4.71355192221415,-4.71355192221415,-0.248101881445009,16.3333333333333
23,2042,"R85",-1.84604449310166,-1.84604449310166,-1.37696373612865,16.3333333333333
23,2043,"R26",-4.94375471175802,-4.94375471175802,-0.333283569888406,16.3333333333333
23,2043,"R85",-1.54229576141515,-1.54229576141515,-1.11267161435762,16.3333333333333
23,2044,"R26",-4.61997303618423,-4.61997303618423,-0.204804810588402,16.3333333333333
23,2044,"R85",-1.62854476085409,-1.62854476085409,-1.32157741244678,16.3333333333333
23,2045,"R26",-4.50899336846745,-4.50899336846745,-0.10992647228709,16.3333333333333
23,2045,"R85",-1.85047932547813,-1.85047932547813,-1.66681302356178,16.3333333333333
23,2046,"R26",-4.50120354511119,-4.50120354511119,-0.197280125949349,16.3333333333333
23,2046,"R85",-1.78411445766681,-1.78411445766681,-1.37859437281904,16.3333333333333
23,2047,"R26",-3.70708248603808,-3.70708248603808,-0.171029844916271,16.3333333333333
23,2047,"R85",-1.76542872796251,-1.76542872796251,-1.30603857151941,16.3333333333333
23,2048,"R26",-4.7017740209307,-4.7017740209307,-0.139984358993151,16.3333333333333
23,2048,"R85",-2.24410388099896,-2.24410388099896,-1.84327140737854,16.3333333333333
23,2049,"R26",-4.63893477948841,-4.63893477948841,-0.289435430902704,16.3333333333333
23,2049,"R85",-2.76011007791628,-2.76011007791628,-1.95869047560668,16.3333333333333
23,2050,"R26",-4.95379478069185,-4.95379478069185,-0.253780294984836,16.3333333333333
23,2050,"R85",-3.09985997477786,-3.09985997477786,-2.00144763109084,16.3333333333333
23,2051,"R26",-5.01230289591296,-5.01230289591296,-0.240652871905338,16.3333333333333
23,2051,"R85",-2.89810032521921,-2.89810032521921,-1.89941420746964,16.3333333333333
23,2052,"R26",-5.05209035907603,-5.05209035907603,-0.28576181905463,16.3333333333333
23,2052,"R85",-2.9481711849696,-2.9481711849696,-1.57229045339181,16.3333333333333
23,2053,"R26",-4.57428106640799,-4.57428106640799,-0.323670068153746,16.3333333333333
23,2053,"R85",-2.91184258801177,-2.91184258801177,-1.54691821711226,16.3333333333333
23,2054,"R26",-5.09175631171694,-5.09175631171694,-0.333848421991119,16.3333333333333
23,2054,"R85",-3.09022150234917,-3.09022150234917,-1.33431211591259,16.3333333333333
23,2055,"R26",-5.37632268329495,-5.37632268329495,-0.416646813436872,16.3333333333333
23,2055,"R85",-3.58422105831995,-3.58422105831995,-1.46726590626026,16.3333333333333
23,2056,"R26",-5.35687866994946,-5.35687866994946,-0.397723615482456,16.3333333333333
23,2056,"R85",-3.99810022916753,-3.99810022916753,-2.19374242637874,16.3333333333333
23,2057,"R26",-5.1865500518912,-5.1865500518912,-0.391519284782412,16.3333333333333
23,2057,"R85",-4.5202487568512,-4.5202487568512,-2.71705513174801,16.3333333333333
23,2058,"R26",-4.33060242778121,-4.33060242778121,-0.202454101024126,16.3333333333333
23,2058,"R85",-4.59808507608595,-4.59808507608595,-2.24283239844264,16.3333333333333
23,2059,"R26",-4.42563360252102,-4.42563360252102,-0.179268389097904,16.3333333333333
23,2059,"R85",-4.53412736669655,-4.53412736669655,-2.39624172945881,16.3333333333333
23,2060,"R26",-4.62358129579374,-4.62358129579374,-0.240666780175504,16.3333333333333
23,2060,"R85",-4.24451595471392,-4.24451595471392,-2.34494203023706,16.3333333333333
23,2061,"R26",-4.36445770247366,-4.36445770247366,-0.173754960938616,16.3333333333333
23,2061,"R85",-4.57633449641533,-4.57633449641533,-2.72201618208395,16.3333333333333
23,2062,"R26",-4.65050028945513,-4.65050028945513,-0.218097319139842,16.3333333333333
23,2062,"R85",-4.98884138954626,-4.98884138954626,-3.57996501401944,16.3333333333333
23,2063,"R26",-4.75520445103993,-4.75520445103993,-0.195909144987153,16.3333333333333
23,2063,"R85",-5.62054801091853,-5.62054801091853,-4.02735367432692,16.3333333333333
23,2064,"R26",-4.46035518910648,-4.46035518910648,-0.107305225289708,16.3333333333333
23,2064,"R85",-5.58709044026515,-5.58709044026515,-4.02653025692408,16.3333333333333
23,2065,"R26",-4.20845106600923,-4.20845106600923,-0.0950541714238703,16.3333333333333
23,2065,"R85",-5.40513900562366,-5.40513900562366,-3.99194213702395,16.3333333333333
23,2066,"R26",-4.70008165080683,-4.70008165080683,-0.0980735124093719,16.3333333333333
23,2066,"R85",-5.62613698309339,-5.62613698309339,-3.87224735311566,16.3333333333333
23,2067,"R26",-4.98336385384844,-4.98336385384844,-0.0849229094350755,16.3333333333333
23,2067,"R85",-5.41560031081685,-5.41560031081685,-2.64941099951402,16.3333333333333
23,2068,"R26",-5.19683719731753,-5.19683719731753,-0.300261017829103,16.3333333333333
23,2068,"R85",-6.14182347927129,-6.14182347927129,-3.13099857591586,16.3333333333333
23,2069,"R26",-5.03912722870466,-5.03912722870466,-0.326056314420993,16.3333333333333
23,2069,"R85",-5.96666623049658,-5.96666623049658,-2.54759238417731,16.3333333333333
23,2070,"R26",-4.76772025353596,-4.76772025353596,-0.188770555508201,16.3333333333333
23,2070,"R85",-7.06284283235652,-7.06284283235652,-3.36501394446008,16.3333333333333
23,2071,"R26",-4.94065368284125,-4.94065368284125,-0.236083653961264,16.3333333333333
23,2071,"R85",-7.67045853566416,-7.67045853566416,-3.69141187880614,16.3333333333333
23,2072,"R26",-4.80615907695634,-4.80615907695634,-0.169957484953331,16.3333333333333
23,2072,"R85",-8.58053933128811,-8.58053933128811,-4.13683120064675,16.3333333333333
23,2073,"R26",-4.75044842853106,-4.75044842853106,-0.137170722888015,16.3333333333333
23,2073,"R85",-9.22188840048032,-9.22188840048032,-4.357044397836,16.3333333333333
23,2074,"R26",-4.39173678958094,-4.39173678958094,-0.238459827609231,16.3333333333333
23,2074,"R85",-10.2852324944405,-10.2852324944405,-5.92176225909691,16.3333333333333
23,2075,"R26",-4.11990111885275,-4.11990111885275,-0.126284598448513,16.3333333333333
23,2075,"R85",-11.2410939303854,-11.2410939303854,-6.57787321007238,16.3333333333333
23,2076,"R26",-3.88966027536695,-3.88966027536695,-0.126796956618794,16.3333333333333
23,2076,"R85",-11.5064417679573,-11.5064417679573,-5.85189779453815,16.3333333333333
23,2077,"R26",-4.21198696962433,-4.21198696962433,-0.0695045166272847,16.3333333333333
23,2077,"R85",-12.2548390649198,-12.2548390649198,-6.99155966087795,16.3333333333333
23,2078,"R26",-4.14509935480465,-4.14509935480465,-0.0321495738894317,16.3333333333333
23,2078,"R85",-12.4588657994366,-12.4588657994366,-6.95960745105505,16.3333333333333
23,2079,"R26",-3.90022812205688,-3.90022812205688,0.00405092701345663,16.3333333333333
23,2079,"R85",-14.1375056080656,-14.1375056080656,-8.85662778903324,16.3333333333333
23,2080,"R26",-4.28677826310126,-4.28677826310126,0.0380423014467279,16.3333333333333
23,2080,"R85",-14.7542472971445,-14.7542472971445,-9.22781599084492,16.3333333333333
23,2081,"R26",-4.23180161371106,-4.23180161371106,0.0593585844212114,16.3333333333333
23,2081,"R85",-15.229758394523,-15.229758394523,-8.62583528626582,16.3333333333333
23,2082,"R26",-4.63493463610637,-4.63493463610637,0.0635005539457743,16.3333333333333
23,2082,"R85",-15.4132640033049,-15.4132640033049,-8.49769543030632,16.3333333333333
23,2083,"R26",-4.61122072202959,-4.61122072202959,0.0299491488234396,16.3333333333333
23,2083,"R85",-15.4053696639221,-15.4053696639221,-7.39411320421559,16.3333333333333
23,2084,"R26",-5.22089747450976,-5.22089747450976,0.0151596485588517,16.3333333333333
23,2084,"R85",-16.0275614426934,-16.0275614426934,-7.47016949072018,16.3333333333333
23,2085,"R26",-5.38475198969921,-5.38475198969921,-0.120432814063508,16.3333333333333
23,2085,"R85",-16.1482115894806,-16.1482115894806,-6.77276364400776,16.3333333333333
23,2086,"R26",-5.46082064051977,-5.46082064051977,-0.161481798753746,16.3333333333333
23,2086,"R85",-16.4429110463342,-16.4429110463342,-6.8887499656075,16.3333333333333
23,2087,"R26",-5.24544635622595,-5.24544635622595,-0.191377209519714,16.3333333333333
23,2087,"R85",-16.6159673480245,-16.6159673480245,-6.32242814020932,16.3333333333333
23,2088,"R26",-5.053871843343,-5.053871843343,-0.335593914299349,16.3333333333333
23,2088,"R85",-17.5566522279362,-17.5566522279362,-8.21235740563045,16.3333333333333
23,2089,"R26",-5.00351338496862,-5.00351338496862,-0.269644792633059,16.3333333333333
23,2089,"R85",-17.5689731417428,-17.5689731417428,-8.2895676569789,16.3333333333333
23,2090,"R26",-5.11633998599548,-5.11633998599548,-0.459083585589832,16.3333333333333
23,2090,"R85",-17.5032626894889,-17.5032626894889,-7.58398189343191,16.3333333333333
23,2091,"R26",-6.05535326288037,-6.05535326288037,-0.514848488724452,16.3333333333333
23,2091,"R85",-17.4949752483617,-17.4949752483617,-7.05527979070488,16.3333333333333
23,2092,"R26",-5.52163510958664,-5.52163510958664,-0.59666455766446,16.3333333333333
23,2092,"R85",-17.8329551935498,-17.8329551935498,-7.84583591349446,16.3333333333333
23,2093,"R26",-5.47755569372743,-5.47755569372743,-0.51566646467138,16.3333333333333
23,2093,"R85",-18.9076372755221,-18.9076372755221,-8.90652207155702,16.3333333333333
23,2094,"R26",-5.14046120978453,-5.14046120978453,-0.601848031535572,16.3333333333333
23,2094,"R85",-18.8499755268026,-18.8499755268026,-7.97076134400124,16.3333333333333
23,2095,"R26",-5.65775990838998,-5.65775990838998,-0.311100100400142,16.3333333333333
23,2095,"R85",-19.1909184100467,-19.1909184100467,-8.14907423751047,16.3333333333333
23,2096,"R26",-5.61047992286075,-5.61047992286075,-0.357083535881555,16.3333333333333
23,2096,"R85",-19.8204050402015,-19.8204050402015,-9.84502142452511,16.3333333333333
23,2097,"R26",-5.63815588835213,-5.63815588835213,-0.36033113583628,16.3333333333333
23,2097,"R85",-20.5663379709856,-20.5663379709856,-11.1382483375044,16.3333333333333
23,2098,"R26",-6.14244465198658,-6.14244465198658,-0.369124292694006,16.3333333333333
23,2098,"R85",-19.9152127078473,-19.9152127078473,-9.40664709685222,16.3333333333333
23,2099,"R26",-6.9020829831552,-6.9020829831552,-0.426928450465575,16.3333333333333
23,2099,"R85",-19.8554751176638,-19.8554751176638,-8.88934302719589,16.3333333333333
23,2100,"R26",-6.75349558533211,-6.75349558533211,-0.440287208270242,16.3333333333333
23,2100,"R85",-19.9634827511319,-19.9634827511319,-8.83916603402387,16.3333333333333
24,1951,"R26",0.0015777124190275,0.0015777124190275,-1.39345972587715e-06,56
24,1951,"R85",0.00148295400869341,0.00148295400869341,-1.83524034559334e-06,56
24,1952,"R26",0.00110550190754811,0.00110550190754811,3.86926037402683e-06,56
24,1952,"R85",0.00108445739883077,0.00108445739883077,3.27400307320591e-06,56
24,1953,"R26",0.000948968327341191,0.000948968327341191,4.25476657410772e-05,56
24,1953,"R85",0.000968580224174443,0.000968580224174443,4.24093870071325e-05,56
24,1954,"R26",0.000323133185681887,0.000323133185681887,-2.81230261509058e-07,56
24,1954,"R85",0.000330891080314248,0.000330891080314248,-4.2184564786873e-07,56
24,1955,"R26",0,0,0,56
24,1955,"R85",0,0,0,56
24,1956,"R26",-0.00024931611000491,-0.00024931611000491,-5.04286844683668e-06,56
24,1956,"R85",-0.000316726622767,-0.000316726622767,-5.04286844683668e-06,56
24,1957,"R26",-0.000776229533806682,-0.000776229533806682,-1.19459240296993e-05,56
24,1957,"R85",-0.000745596150795308,-0.000745596150795308,-1.13376674040396e-05,56
24,1958,"R26",-0.000879226766969617,-0.000879226766969617,9.48235103150518e-07,56
24,1958,"R85",-0.000815676714660691,-0.000815676714660691,1.62064071637657e-06,56
24,1959,"R26",-0.00177062507685869,-0.00177062507685869,-2.63974438748787e-07,56
24,1959,"R85",-0.00169763538946642,-0.00169763538946642,-2.63974438748787e-07,56
24,1960,"R26",-0.00209826036635027,-0.00209826036635027,1.1620033193623e-06,56
24,1960,"R85",-0.00203940395014768,-0.00203940395014768,1.1620033193623e-06,56
24,1961,"R26",-0.00199557776434423,-0.00199557776434423,2.84644689526233e-05,56
24,1961,"R85",-0.00195162350343468,-0.00195162350343468,2.84644689526233e-05,56
24,1962,"R26",-0.00196163797037321,-0.00196163797037321,1.39672639050866e-05,56
24,1962,"R85",-0.0019098611019892,-0.0019098611019892,1.39672639250287e-05,56
24,1963,"R26",-0.00200791162710371,-0.00200791162710371,3.42314294026203e-05,56
24,1963,"R85",-0.00193461830390271,-0.00193461830390271,3.42314294026203e-05,56
24,1964,"R26",-0.00375714286837058,-0.00375714286837058,-0.000221923475933722,56
24,1964,"R85",-0.00364007469304771,-0.00364007469304771,-0.000221923475933722,56
24,1965,"R26",-0.00437063536143515,-0.00437063536143515,-0.000195559364276769,56
24,1965,"R85",-0.00421171819088737,-0.00421171819088737,-0.000195559364276769,56
24,1966,"R26",-0.00452946355212243,-0.00452946355212243,-1.85402409471624e-05,56
24,1966,"R85",-0.0043135649004945,-0.0043135649004945,-1.85402409471624e-05,56
24,1967,"R26",-0.00454700734287892,-0.00454700734287892,1.93080392606459e-05,56
24,1967,"R85",-0.00430309711189056,-0.00430309711189056,1.93080392606459e-05,56
24,1968,"R26",-0.00452960148110674,-0.00452960148110674,2.03790594236475e-05,56
24,1968,"R85",-0.00420155671403704,-0.00420155671403704,2.03790594236475e-05,56
24,1969,"R26",-0.00436607961444468,-0.00436607961444468,2.9338670205048e-05,56
24,1969,"R85",-0.00405342828303889,-0.00405342828303889,2.93386708310626e-05,56
24,1970,"R26",-0.00456194842675745,-0.00456194842675745,2.35423735776748e-05,56
24,1970,"R85",-0.00421095551394214,-0.00421095551394214,2.35423735776748e-05,56
24,1971,"R26",-0.00456822897514324,-0.00456822897514324,1.34043542100078e-05,56
24,1971,"R85",-0.0041961857876587,-0.0041961857876587,1.34043542100078e-05,56
24,1972,"R26",-0.00456505331659895,-0.00456505331659895,1.11459186380077e-05,56
24,1972,"R85",-0.00420599489992828,-0.00420599489992828,1.11459186380077e-05,56
24,1973,"R26",-0.00455639017642487,-0.00455639017642487,2.2246963845392e-05,56
24,1973,"R85",-0.00424432766303603,-0.00424432766303603,2.2246963845392e-05,56
24,1974,"R26",-0.00376531013891337,-0.00376531013891337,-0.0003294481234087,56
24,1974,"R85",-0.00349330883452737,-0.00349330883452737,-0.000272770579964463,56
24,1975,"R26",-0.00433117941905146,-0.00433117941905146,-0.000307341590766656,56
24,1975,"R85",-0.0040853499868266,-0.0040853499868266,-0.000301379406703415,56
24,1976,"R26",-0.0226800805601127,-0.0226800805601127,-0.00655175313140241,56
24,1976,"R85",-0.0224591566722824,-0.0224591566722824,-0.00654358608267045,56
24,1977,"R26",-0.0235778480691774,-0.0235778480691774,-0.0086483714426597,56
24,1977,"R85",-0.0234137916061775,-0.0234137916061775,-0.00863398319837872,56
24,1978,"R26",-0.0219308669056988,-0.0219308669056988,-0.00868053518602069,56
24,1978,"R85",-0.0218292286348418,-0.0218292286348418,-0.00868053518602069,56
24,1979,"R26",-0.0187415115896975,-0.0187415115896975,-0.00578996070047411,56
24,1979,"R85",-0.0185978169322306,-0.0185978169322306,-0.00578996070047411,56
24,1980,"R26",-0.0296133448665373,-0.0296133448665373,-0.0126686178894321,56
24,1980,"R85",-0.0295122236735349,-0.0295122236735349,-0.0125425935044963,56
24,1981,"R26",-0.0525986480236427,-0.0525986480236427,-0.0273188074404518,56
24,1981,"R85",-0.0524992295207948,-0.0524992295207948,-0.0269523412069884,56
24,1982,"R26",-0.0745453957972751,-0.0745453957972751,-0.0420490014031081,56
24,1982,"R85",-0.0744451147699716,-0.0744451147699716,-0.041454857412435,56
24,1983,"R26",-0.116546918432182,-0.116546918432182,-0.0694302706277999,56
24,1983,"R85",-0.116498151343884,-0.116498151343884,-0.0691122887241375,56
24,1984,"R26",-0.160566791040921,-0.160566791040921,-0.0986272437453796,56
24,1984,"R85",-0.160550795645954,-0.160550795645954,-0.098179383201468,56
24,1985,"R26",-0.232923714717201,-0.232923714717201,-0.144357254419633,56
24,1985,"R85",-0.232968905103965,-0.232968905103965,-0.144357254419633,56
24,1986,"R26",-0.279860259313004,-0.279860259313004,-0.17022197451193,56
24,1986,"R85",-0.279944634900098,-0.279944634900098,-0.17022197451193,56
24,1987,"R26",-0.343296734134735,-0.343296734134735,-0.19450650746156,56
24,1987,"R85",-0.343449052877591,-0.343449052877591,-0.19450650746156,56
24,1988,"R26",-0.366950834144715,-0.366950834144715,-0.198578711319814,56
24,1988,"R85",-0.367155647927671,-0.367155647927671,-0.198578711319814,56
24,1989,"R26",-0.426538102121009,-0.426538102121009,-0.217512014440171,56
24,1989,"R85",-0.426831858275265,-0.426831858275265,-0.217512014440171,56
24,1990,"R26",-0.467537078941428,-0.467537078941428,-0.224942646644614,56
24,1990,"R85",-0.467863260150905,-0.467863260150905,-0.224942646644614,56
24,1991,"R26",-0.494096785282281,-0.494096785282281,-0.226367713972834,56
24,1991,"R85",-0.494344957597115,-0.494344957597115,-0.225942845413111,56
24,1992,"R26",-0.529503972733821,-0.529503972733821,-0.237874767656713,56
24,1992,"R85",-0.529842405808602,-0.529842405808602,-0.237874767656713,56
24,1993,"R26",-0.579644321757792,-0.579644321757792,-0.245597250051519,56
24,1993,"R85",-0.579996740159212,-0.579996740159212,-0.245597250051519,56
24,1994,"R26",-0.579846192747034,-0.579846192747034,-0.226555947752752,56
24,1994,"R85",-0.58025299038894,-0.58025299038894,-0.227056493632671,56
24,1995,"R26",-0.604404322139424,-0.604404322139424,-0.247153434817613,56
24,1995,"R85",-0.604726271421429,-0.604726271421429,-0.247153434317557,56
24,1996,"R26",-0.616161152273544,-0.616161152273544,-0.248966041534299,56
24,1996,"R85",-0.616385417390747,-0.616385417390747,-0.246176286295634,56
24,1997,"R26",-0.629877404345628,-0.629877404345628,-0.242001884008252,56
24,1997,"R85",-0.630076625281432,-0.630076625281432,-0.241389492395235,56
24,1998,"R26",-0.672115670574447,-0.672115670574447,-0.25300983401344,56
24,1998,"R85",-0.672151245577102,-0.672151245577102,-0.252539851077015,56
24,1999,"R26",-0.753984043651745,-0.753984043651745,-0.283288733585796,56
24,1999,"R85",-0.753911704566449,-0.753911704566449,-0.279881135545919,56
24,2000,"R26",-0.820186932614012,-0.820186932614012,-0.321274980290899,56
24,2000,"R85",-0.820109733345341,-0.820109733345341,-0.321274980290899,56
24,2001,"R26",-0.835840365747263,-0.835840365747263,-0.292586931014293,56
24,2001,"R85",-0.863881152709221,-0.863881152709221,-0.33205706773994,56
24,2002,"R26",-0.879872590294413,-0.879872590294413,-0.316871938106096,56
24,2002,"R85",-0.908481769191768,-0.908481769191768,-0.357787927101651,56
24,2003,"R26",-0.935753801220526,-0.935753801220526,-0.35238997008245,56
24,2003,"R85",-0.926935166762678,-0.926935166762678,-0.361737799211225,56
24,2004,"R26",-0.987662619193667,-0.987662619193667,-0.362932000259447,56
24,2004,"R85",-0.956514251998617,-0.956514251998617,-0.384852693455264,56
24,2005,"R26",-1.03271724648288,-1.03271724648288,-0.384570079026157,56
24,2005,"R85",-0.934551822745501,-0.934551822745501,-0.351784844526311,56
24,2006,"R26",-1.07760159444424,-1.07760159444424,-0.371445681506022,56
24,2006,"R85",-0.944531915411136,-0.944531915411136,-0.327559152771003,56
24,2007,"R26",-1.09931046315109,-1.09931046315109,-0.390013531088416,56
24,2007,"R85",-0.969677930195335,-0.969677930195335,-0.370592076259719,56
24,2008,"R26",-1.13915670887842,-1.13915670887842,-0.418291610539656,56
24,2008,"R85",-1.00057609240099,-1.00057609240099,-0.395194966378462,56
24,2009,"R26",-1.16096059641378,-1.16096059641378,-0.414262020838452,56
24,2009,"R85",-0.989976818444104,-0.989976818444104,-0.385984989681207,56
24,2010,"R26",-1.18371188369958,-1.18371188369958,-0.40673040743554,56
24,2010,"R85",-1.00908074109045,-1.00908074109045,-0.395972172137963,56
24,2011,"R26",-1.21472879828465,-1.21472879828465,-0.415010160687962,56
24,2011,"R85",-1.04781008682243,-1.04781008682243,-0.407911880079964,56
24,2012,"R26",-1.23755297115977,-1.23755297115977,-0.455263587963695,56
24,2012,"R85",-1.08877014316867,-1.08877014316867,-0.437680050281415,56
24,2013,"R26",-1.17396029111421,-1.17396029111421,-0.424966605474076,56
24,2013,"R85",-1.1280656491693,-1.1280656491693,-0.44931112437419,56
24,2014,"R26",-1.23991924826496,-1.23991924826496,-0.427885486550231,56
24,2014,"R85",-1.18510306825871,-1.18510306825871,-0.483091080455393,56
24,2015,"R26",-1.23439308722495,-1.23439308722495,-0.391586847375262,56
24,2015,"R85",-1.24010576514398,-1.24010576514398,-0.522181195001044,56
24,2016,"R26",-1.24327269734172,-1.24327269734172,-0.429689118064208,56
24,2016,"R85",-1.30205218701463,-1.30205218701463,-0.548132358984957,56
24,2017,"R26",-1.26296138791813,-1.26296138791813,-0.436921888294505,56
24,2017,"R85",-1.31367176192575,-1.31367176192575,-0.554658555677921,56
24,2018,"R26",-1.25654377694193,-1.25654377694193,-0.478056917786689,56
24,2018,"R85",-1.30203525288939,-1.30203525288939,-0.541644129089342,56
24,2019,"R26",-1.16946098146471,-1.16946098146471,-0.443879176100556,56
24,2019,"R85",-1.32404506173908,-1.32404506173908,-0.565077323656556,56
24,2020,"R26",-1.09599927836164,-1.09599927836164,-0.415790010038976,56
24,2020,"R85",-1.28260587057655,-1.28260587057655,-0.548928637206394,56
24,2021,"R26",-1.13105123537348,-1.13105123537348,-0.464073089884296,56
24,2021,"R85",-1.2696836949328,-1.2696836949328,-0.562768982996178,56
24,2022,"R26",-1.16204127441891,-1.16204127441891,-0.432633652890516,56
24,2022,"R85",-1.1948884001632,-1.1948884001632,-0.535037298628377,56
24,2023,"R26",-1.22360092917482,-1.22360092917482,-0.460760294569696,56
24,2023,"R85",-1.12179229199445,-1.12179229199445,-0.546570790897847,56
24,2024,"R26",-1.18522742449104,-1.18522742449104,-0.451215244691309,56
24,2024,"R85",-1.00832255688667,-1.00832255688667,-0.542458516304888,56
24,2025,"R26",-1.12174718752603,-1.12174718752603,-0.459217243637961,56
24,2025,"R85",-0.920560840055968,-0.920560840055968,-0.526982781930084,56
24,2026,"R26",-1.10193255562575,-1.10193255562575,-0.429629046458835,56
24,2026,"R85",-0.798985345169748,-0.798985345169748,-0.494621946526272,56
24,2027,"R26",-1.03203252078451,-1.03203252078451,-0.398116340460159,56
24,2027,"R85",-0.755867436702067,-0.755867436702067,-0.532469296664646,56
24,2028,"R26",-0.962555302154431,-0.962555302154431,-0.350338464346067,56
24,2028,"R85",-0.731494190041484,-0.731494190041484,-0.578165372987754,56
24,2029,"R26",-0.903052593629875,-0.903052593629875,-0.304416882404786,56
24,2029,"R85",-0.630997488864013,-0.630997488864013,-0.562857133765356,56
24,2030,"R26",-0.834679674601582,-0.834679674601582,-0.298250002189517,56
24,2030,"R85",-0.58594724140978,-0.58594724140978,-0.554379668072764,56
24,2031,"R26",-0.779743929421292,-0.779743929421292,-0.275122845881864,56
24,2031,"R85",-0.497351727903788,-0.497351727903788,-0.499918674906749,56
24,2032,"R26",-0.666795815666333,-0.666795815666333,-0.27499982767364,56
24,2032,"R85",-0.459622008956266,-0.459622008956266,-0.552065629531036,56
24,2033,"R26",-0.516867207837404,-0.516867207837404,-0.250654381820357,56
24,2033,"R85",-0.373940351478522,-0.373940351478522,-0.562758088200468,56
24,2034,"R26",-0.399444541339369,-0.399444541339369,-0.222450134926253,56
24,2034,"R85",-0.332756749984496,-0.332756749984496,-0.560523664980032,56
24,2035,"R26",-0.347222202873753,-0.347222202873753,-0.236164551799215,56
24,2035,"R85",-0.253478990616978,-0.253478990616978,-0.581886802854029,56
24,2036,"R26",-0.206477452792728,-0.206477452792728,-0.216187302126981,56
24,2036,"R85",-0.215859501648487,-0.215859501648487,-0.56335084423472,56
24,2037,"R26",-0.104539362362308,-0.104539362362308,-0.21106955529507,56
24,2037,"R85",-0.165704517576294,-0.165704517576294,-0.525059181597407,56
24,2038,"R26",0.00463494840994574,0.00463494840994574,-0.191776970489075,56
24,2038,"R85",-0.102049514544599,-0.102049514544599,-0.535818455014385,56
24,2039,"R26",0.0757403775544045,0.0757403775544045,-0.168603378935733,56
24,2039,"R85",-0.0531912288647861,-0.0531912288647861,-0.586685796884814,56
24,2040,"R26",0.104336781849874,0.104336781849874,-0.183197353765508,56
24,2040,"R85",-0.0199691519080136,-0.0199691519080136,-0.61568411596047,56
24,2041,"R26",0.212083040000056,0.212083040000056,-0.163003846954945,56
24,2041,"R85",-0.0384321845005037,-0.0384321845005037,-0.649207361246946,56
24,2042,"R26",0.271657666443801,0.271657666443801,-0.148668503559474,56
24,2042,"R85",0.0160820139006317,0.0160820139006317,-0.604910566054023,56
24,2043,"R26",0.296429868121484,0.296429868121484,-0.157922624926716,56
